LOAD_OF_RESOURCE;MEMORY;TOTAL_PROC_POWER
272,0000;292057776128,0000;0,0007
272,0000;292057776128,0000;0,0007
272,0000;292057776128,0000;0,0007
272,0000;292057776128,0000;0,0007
272,0000;292057776128,0000;0,0007
272,0000;292057776128,0000;0,0007
272,0000;292057776128,0000;0,0007
272,0000;292057776128,0000;0,0007
272,0000;292057776128,0000;0,0007
272,0000;292057776128,0000;0,0007
272,0000;292057776128,0000;0,0007
276,0000;296352743424,0000;0,0007
276,0000;296352743424,0000;0,0007
276,0000;296352743424,0000;0,0007
276,0000;296352743424,0000;0,0007
280,0000;300647710720,0000;0,0007
284,0000;304942678016,0000;0,0007
288,0000;309237645312,0000;0,0007
284,0000;304942678016,0000;0,0007
284,0000;304942678016,0000;0,0007
284,0000;304942678016,0000;0,0007
284,0000;304942678016,0000;0,0007
284,0000;304942678016,0000;0,0007
284,0000;304942678016,0000;0,0007
284,0000;304942678016,0000;0,0007
284,0000;304942678016,0000;0,0007
284,0000;304942678016,0000;0,0007
284,0000;304942678016,0000;0,0007
284,0000;304942678016,0000;0,0007
284,0000;304942678016,0000;0,0007
284,0000;304942678016,0000;0,0007
284,0000;304942678016,0000;0,0007
284,0000;304942678016,0000;0,0007
284,0000;304942678016,0000;0,0007
284,0000;304942678016,0000;0,0007
284,0000;304942678016,0000;0,0007
284,0000;304942678016,0000;0,0007
288,0000;309237645312,0000;0,0007
288,0000;309237645312,0000;0,0007
288,0000;309237645312,0000;0,0007
288,0000;309237645312,0000;0,0007
292,0000;313532612608,0000;0,0007
292,0000;313532612608,0000;0,0007
292,0000;313532612608,0000;0,0007
296,0000;317827579904,0000;0,0007
296,0000;317827579904,0000;0,0007
300,0000;322122547200,0000;0,0008
304,0000;326417514496,0000;0,0008
308,0000;330712481792,0000;0,0008
308,0000;330712481792,0000;0,0008
308,0000;330712481792,0000;0,0008
308,0000;330712481792,0000;0,0008
312,0000;335007449088,0000;0,0008
312,0000;335007449088,0000;0,0008
312,0000;335007449088,0000;0,0008
312,0000;335007449088,0000;0,0008
312,0000;335007449088,0000;0,0008
312,0000;335007449088,0000;0,0008
312,0000;335007449088,0000;0,0008
312,0000;335007449088,0000;0,0008
312,0000;335007449088,0000;0,0008
312,0000;335007449088,0000;0,0008
308,0000;330712481792,0000;0,0008
304,0000;326417514496,0000;0,0008
304,0000;326417514496,0000;0,0008
304,0000;326417514496,0000;0,0008
304,0000;326417514496,0000;0,0008
304,0000;326417514496,0000;0,0008
304,0000;326417514496,0000;0,0008
304,0000;326417514496,0000;0,0008
304,0000;326417514496,0000;0,0008
304,0000;326417514496,0000;0,0008
304,0000;326417514496,0000;0,0008
304,0000;326417514496,0000;0,0008
304,0000;326417514496,0000;0,0008
304,0000;326417514496,0000;0,0008
304,0000;326417514496,0000;0,0008
304,0000;326417514496,0000;0,0008
308,0000;330712481792,0000;0,0008
308,0000;330712481792,0000;0,0008
308,0000;330712481792,0000;0,0008
308,0000;330712481792,0000;0,0008
312,0000;335007449088,0000;0,0008
312,0000;335007449088,0000;0,0008
312,0000;335007449088,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
320,0000;343597383680,0000;0,0008
320,0000;343597383680,0000;0,0008
320,0000;343597383680,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
320,0000;343597383680,0000;0,0008
320,0000;343597383680,0000;0,0008
320,0000;343597383680,0000;0,0008
324,0000;347892350976,0000;0,0008
324,0000;347892350976,0000;0,0008
328,0000;352187318272,0000;0,0008
324,0000;347892350976,0000;0,0008
324,0000;347892350976,0000;0,0008
324,0000;347892350976,0000;0,0008
324,0000;347892350976,0000;0,0008
324,0000;347892350976,0000;0,0008
324,0000;347892350976,0000;0,0008
324,0000;347892350976,0000;0,0008
320,0000;343597383680,0000;0,0008
316,0000;339302416384,0000;0,0008
312,0000;335007449088,0000;0,0008
312,0000;335007449088,0000;0,0008
312,0000;335007449088,0000;0,0008
312,0000;335007449088,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
320,0000;343597383680,0000;0,0008
320,0000;343597383680,0000;0,0008
320,0000;343597383680,0000;0,0008
320,0000;343597383680,0000;0,0008
320,0000;343597383680,0000;0,0008
320,0000;343597383680,0000;0,0008
320,0000;343597383680,0000;0,0008
320,0000;343597383680,0000;0,0008
324,0000;347892350976,0000;0,0008
324,0000;347892350976,0000;0,0008
324,0000;347892350976,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
324,0000;347892350976,0000;0,0008
320,0000;343597383680,0000;0,0008
320,0000;343597383680,0000;0,0008
320,0000;343597383680,0000;0,0008
320,0000;343597383680,0000;0,0008
320,0000;343597383680,0000;0,0008
320,0000;343597383680,0000;0,0008
320,0000;343597383680,0000;0,0008
320,0000;343597383680,0000;0,0008
320,0000;343597383680,0000;0,0008
320,0000;343597383680,0000;0,0008
316,0000;339302416384,0000;0,0008
312,0000;335007449088,0000;0,0008
312,0000;335007449088,0000;0,0008
312,0000;335007449088,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
320,0000;343597383680,0000;0,0008
320,0000;343597383680,0000;0,0008
324,0000;347892350976,0000;0,0008
324,0000;347892350976,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
332,0000;356482285568,0000;0,0008
332,0000;356482285568,0000;0,0008
332,0000;356482285568,0000;0,0008
332,0000;356482285568,0000;0,0008
332,0000;356482285568,0000;0,0008
332,0000;356482285568,0000;0,0008
332,0000;356482285568,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
332,0000;356482285568,0000;0,0008
336,0000;360777252864,0000;0,0008
340,0000;365072220160,0000;0,0009
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
340,0000;365072220160,0000;0,0009
340,0000;365072220160,0000;0,0009
344,0000;369367187456,0000;0,0009
344,0000;369367187456,0000;0,0009
348,0000;373662154752,0000;0,0009
348,0000;373662154752,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
348,0000;373662154752,0000;0,0009
348,0000;373662154752,0000;0,0009
348,0000;373662154752,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
356,0000;382252089344,0000;0,0009
360,0000;386547056640,0000;0,0009
364,0000;390842023936,0000;0,0009
368,0000;395136991232,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
376,0000;403726925824,0000;0,0009
376,0000;403726925824,0000;0,0009
376,0000;403726925824,0000;0,0009
376,0000;403726925824,0000;0,0009
376,0000;403726925824,0000;0,0009
376,0000;403726925824,0000;0,0009
376,0000;403726925824,0000;0,0009
376,0000;403726925824,0000;0,0009
376,0000;403726925824,0000;0,0009
376,0000;403726925824,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
364,0000;390842023936,0000;0,0009
364,0000;390842023936,0000;0,0009
364,0000;390842023936,0000;0,0009
364,0000;390842023936,0000;0,0009
364,0000;390842023936,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
348,0000;373662154752,0000;0,0009
348,0000;373662154752,0000;0,0009
348,0000;373662154752,0000;0,0009
348,0000;373662154752,0000;0,0009
344,0000;369367187456,0000;0,0009
344,0000;369367187456,0000;0,0009
340,0000;365072220160,0000;0,0009
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
332,0000;356482285568,0000;0,0008
332,0000;356482285568,0000;0,0008
332,0000;356482285568,0000;0,0008
332,0000;356482285568,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
324,0000;347892350976,0000;0,0008
324,0000;347892350976,0000;0,0008
324,0000;347892350976,0000;0,0008
324,0000;347892350976,0000;0,0008
324,0000;347892350976,0000;0,0008
324,0000;347892350976,0000;0,0008
324,0000;347892350976,0000;0,0008
324,0000;347892350976,0000;0,0008
324,0000;347892350976,0000;0,0008
324,0000;347892350976,0000;0,0008
324,0000;347892350976,0000;0,0008
320,0000;343597383680,0000;0,0008
320,0000;343597383680,0000;0,0008
320,0000;343597383680,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
312,0000;335007449088,0000;0,0008
312,0000;335007449088,0000;0,0008
312,0000;335007449088,0000;0,0008
312,0000;335007449088,0000;0,0008
312,0000;335007449088,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
316,0000;339302416384,0000;0,0008
320,0000;343597383680,0000;0,0008
320,0000;343597383680,0000;0,0008
324,0000;347892350976,0000;0,0008
324,0000;347892350976,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
324,0000;347892350976,0000;0,0008
324,0000;347892350976,0000;0,0008
324,0000;347892350976,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
332,0000;356482285568,0000;0,0008
332,0000;356482285568,0000;0,0008
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
332,0000;356482285568,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
332,0000;356482285568,0000;0,0008
332,0000;356482285568,0000;0,0008
332,0000;356482285568,0000;0,0008
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
340,0000;365072220160,0000;0,0009
340,0000;365072220160,0000;0,0009
344,0000;369367187456,0000;0,0009
344,0000;369367187456,0000;0,0009
348,0000;373662154752,0000;0,0009
348,0000;373662154752,0000;0,0009
348,0000;373662154752,0000;0,0009
348,0000;373662154752,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
364,0000;390842023936,0000;0,0009
364,0000;390842023936,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
376,0000;403726925824,0000;0,0009
376,0000;403726925824,0000;0,0009
376,0000;403726925824,0000;0,0009
372,0000;399431958528,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
376,0000;403726925824,0000;0,0009
376,0000;403726925824,0000;0,0009
376,0000;403726925824,0000;0,0009
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
384,0000;412316860416,0000;0,0010
384,0000;412316860416,0000;0,0010
384,0000;412316860416,0000;0,0010
384,0000;412316860416,0000;0,0010
384,0000;412316860416,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
376,0000;403726925824,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
376,0000;403726925824,0000;0,0009
376,0000;403726925824,0000;0,0009
376,0000;403726925824,0000;0,0009
372,0000;399431958528,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
364,0000;390842023936,0000;0,0009
360,0000;386547056640,0000;0,0009
356,0000;382252089344,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
348,0000;373662154752,0000;0,0009
348,0000;373662154752,0000;0,0009
348,0000;373662154752,0000;0,0009
348,0000;373662154752,0000;0,0009
348,0000;373662154752,0000;0,0009
348,0000;373662154752,0000;0,0009
344,0000;369367187456,0000;0,0009
344,0000;369367187456,0000;0,0009
340,0000;365072220160,0000;0,0009
340,0000;365072220160,0000;0,0009
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
340,0000;365072220160,0000;0,0009
340,0000;365072220160,0000;0,0009
340,0000;365072220160,0000;0,0009
340,0000;365072220160,0000;0,0009
340,0000;365072220160,0000;0,0009
340,0000;365072220160,0000;0,0009
340,0000;365072220160,0000;0,0009
340,0000;365072220160,0000;0,0009
340,0000;365072220160,0000;0,0009
340,0000;365072220160,0000;0,0009
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
328,0000;352187318272,0000;0,0008
332,0000;356482285568,0000;0,0008
332,0000;356482285568,0000;0,0008
332,0000;356482285568,0000;0,0008
332,0000;356482285568,0000;0,0008
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
332,0000;356482285568,0000;0,0008
332,0000;356482285568,0000;0,0008
332,0000;356482285568,0000;0,0008
332,0000;356482285568,0000;0,0008
332,0000;356482285568,0000;0,0008
332,0000;356482285568,0000;0,0008
332,0000;356482285568,0000;0,0008
332,0000;356482285568,0000;0,0008
336,0000;360777252864,0000;0,0008
336,0000;360777252864,0000;0,0008
340,0000;365072220160,0000;0,0009
340,0000;365072220160,0000;0,0009
340,0000;365072220160,0000;0,0009
340,0000;365072220160,0000;0,0009
340,0000;365072220160,0000;0,0009
340,0000;365072220160,0000;0,0009
344,0000;369367187456,0000;0,0009
344,0000;369367187456,0000;0,0009
344,0000;369367187456,0000;0,0009
344,0000;369367187456,0000;0,0009
348,0000;373662154752,0000;0,0009
348,0000;373662154752,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
360,0000;386547056640,0000;0,0009
364,0000;390842023936,0000;0,0009
364,0000;390842023936,0000;0,0009
364,0000;390842023936,0000;0,0009
364,0000;390842023936,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
364,0000;390842023936,0000;0,0009
364,0000;390842023936,0000;0,0009
364,0000;390842023936,0000;0,0009
364,0000;390842023936,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
376,0000;403726925824,0000;0,0009
376,0000;403726925824,0000;0,0009
376,0000;403726925824,0000;0,0009
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
384,0000;412316860416,0000;0,0010
384,0000;412316860416,0000;0,0010
384,0000;412316860416,0000;0,0010
384,0000;412316860416,0000;0,0010
384,0000;412316860416,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
384,0000;412316860416,0000;0,0010
384,0000;412316860416,0000;0,0010
384,0000;412316860416,0000;0,0010
384,0000;412316860416,0000;0,0010
388,0000;416611827712,0000;0,0010
388,0000;416611827712,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
388,0000;416611827712,0000;0,0010
388,0000;416611827712,0000;0,0010
388,0000;416611827712,0000;0,0010
388,0000;416611827712,0000;0,0010
388,0000;416611827712,0000;0,0010
384,0000;412316860416,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
364,0000;390842023936,0000;0,0009
364,0000;390842023936,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
364,0000;390842023936,0000;0,0009
364,0000;390842023936,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
356,0000;382252089344,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
348,0000;373662154752,0000;0,0009
348,0000;373662154752,0000;0,0009
344,0000;369367187456,0000;0,0009
344,0000;369367187456,0000;0,0009
344,0000;369367187456,0000;0,0009
344,0000;369367187456,0000;0,0009
344,0000;369367187456,0000;0,0009
344,0000;369367187456,0000;0,0009
344,0000;369367187456,0000;0,0009
344,0000;369367187456,0000;0,0009
348,0000;373662154752,0000;0,0009
348,0000;373662154752,0000;0,0009
348,0000;373662154752,0000;0,0009
348,0000;373662154752,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
352,0000;377957122048,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
356,0000;382252089344,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
360,0000;386547056640,0000;0,0009
364,0000;390842023936,0000;0,0009
364,0000;390842023936,0000;0,0009
364,0000;390842023936,0000;0,0009
364,0000;390842023936,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
376,0000;403726925824,0000;0,0009
376,0000;403726925824,0000;0,0009
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
384,0000;412316860416,0000;0,0010
384,0000;412316860416,0000;0,0010
384,0000;412316860416,0000;0,0010
384,0000;412316860416,0000;0,0010
384,0000;412316860416,0000;0,0010
384,0000;412316860416,0000;0,0010
384,0000;412316860416,0000;0,0010
384,0000;412316860416,0000;0,0010
384,0000;412316860416,0000;0,0010
380,0000;408021893120,0000;0,0010
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
368,0000;395136991232,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
372,0000;399431958528,0000;0,0009
376,0000;403726925824,0000;0,0009
376,0000;403726925824,0000;0,0009
376,0000;403726925824,0000;0,0009
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
380,0000;408021893120,0000;0,0010
384,0000;412316860416,0000;0,0010
388,0000;416611827712,0000;0,0010
388,0000;416611827712,0000;0,0010
388,0000;416611827712,0000;0,0010
388,0000;416611827712,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
392,0000;420906795008,0000;0,0010
388,0000;416611827712,0000;0,0010
388,0000;416611827712,0000;0,0010
388,0000;416611827712,0000;0,0010
388,0000;416611827712,0000;0,0010
388,0000;416611827712,0000;0,0010
388,0000;416611827712,0000;0,0010
388,0000;416611827712,0000;0,0010
384,0000;412316860416,0000;0,0010
384,0000;412316860416,0000;0,0010
384,0000;412316860416,0000;0,0010
