Load of resource;Memory;Total proc. power;Tester
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
8,0000;8589934592,0000;0,0020;100,0000
