0.08381465658488732,0.33930200218461426,0.3393020226111874
0.12421573540754918,0.4802407345569533,0.4802416516357075
0.2230443260019692,0.22659269035781185,0.2265926983650081
0.07433457056785693,0.41217383611768993,0.4121738545206049
0.13487656340691836,0.3573598495365273,0.35735987300096267
999.7474174603608,999.8447921217154,999.8447921217154
999.7474174603608,999.8447921217154,999.8447921217154
1000.1879991966108,1000.3215649375409,1000.3215649375409
18107937834.921783,15.343092873786938,4.216082821349092e-05,68715700898.986664
22390534654.364677,11.819872347632423,5.213202595330279e-05,7617916087.776613
41107426965.908104,22.03655330337239,9.571068679426793e-05,25831413666.87319
6122484979.55254,14.700206367012768,1.425502118550521e-05,37698681149.49325
21120613247.618465,13.364231370201475,4.91752597680746e-05,4241227152.431492
44008302007.07521,24.97832700386503,0.00010246481282421217,30087284922.936653
2987867453.176665,15.739428135170431,6.956671022755118e-06,39865714474.1807
31752915030.525738,6.344769692212384,7.393051644444353e-05,13425172627.21421
26204162962.52099,7.770094170782163,6.101132128974658e-05,2481124773.375244
22556383288.60198,1.6708500767795695,5.251817239587919e-05,23911855775.583733
12203765925.223993,9.54354553232294,2.841410675371074e-05,25577358181.101498
3587672691.618562,16.002907746089427,8.353201420089803e-06,83401416534.19876
30247098890.759995,6.360321118062727,7.042451503397998e-05,14776192295.642176
25989562558.034172,7.761943255070158,6.051166578669532e-05,7458803581.629366
23199563518.669907,3.0723722177460755,5.4015693065410885e-05,34570482120.34054
13273579540.983597,14.210261206591534,3.0904960681180495e-05,14248064178.114542
14852068331.80933,9.378680343047318,3.458016629286435e-05,39920995304.04744
15121581320.371843,9.80109295383432,3.520767511886511e-05,16298420751.563152
38144605430.37507,38.98647823154216,8.881233034277136e-05,14756248883.539268
7040921527.138976,8.489331522673393,1.639342291080156e-05,59720623324.51175
7323265153.955903,8.969469818227765,1.7050805394434983e-05,69213433889.60086
13273579540.983597,14.210261206591534,3.0904960681180495e-05,14248064178.114542
14852068331.80933,9.378680343047318,3.458016629286435e-05,39920995304.04744
0.24769415324903216,0.24090161667899146,0.24769415324903213,0.4897405349277176,0.5288582381695432,0.4897405349277174,0.4181657271170455,0.46108009770853814
0.3299029582119044,0.31012591248914095,0.3299029582119045,0.2153634708505421,0.26524268147296953,0.2153634708505422,0.19306666093412433,0.2077100513748512
0.45637348228472896,0.4384816871963693,0.4563734822847292,0.328822299060486,0.44243000954991746,0.3288222990604859,0.3149502034179119,0.24412552323586495
